"Name","type","gene","organ","mouse_index","median_FC","class","target","group"
"NC4","control","NC","26-LN","385",0.866394818901415,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","14-Oral mucosa","385",0.868267358857885,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","23-Large intestine(epithelium)","8",0.868431771894094,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","16-Dorsal epidermis","8",0.87070938215103,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","03-Heart","264",0.872168284789644,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","11-mFat","385",0.873256519102486,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","25-CD8 central memory","8",0.876490106919012,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","04-Eyeball","385",0.877517868745939,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","27-Spleen","385",0.87946718648473,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","18-Tail epidermis","8",0.879471519381777,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","06-Lung","391",0.879765395894428,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","16-Dorsal epidermis","385",0.879948085658663,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","01-Cerebellum","385",0.880718008106543,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","24-CD8 effector/memory","385",0.880832155120178,TRUE,"Mfn2","Mfn2Mfn2"
"NC4","control","NC","06-Lung","264",0.88379705400982,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","01-Cerebellum","264",0.883841661258923,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","12-Ear lobe","385",0.885991510006064,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","05-Kidney","391",0.886949924127466,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","26-LN","391",0.88695652173913,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","12-Ear lobe","8",0.888278979657733,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","08-Thyroid","385",0.888358272312427,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","09-Tongue","391",0.888998845456045,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","27-Spleen","391",0.88943146145797,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","25-CD8 central memory","385",0.890237603305785,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","29-B cell","385",0.891449363250455,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","18-Tail epidermis","385",0.891628812459442,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","18-Tail epidermis","8",0.891932270916335,TRUE,"Mfn2","Mfn2Mfn2"
"NC5","control","NC","26-LN","8",0.893228506213543,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","06-Lung","385",0.893586698337292,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","07-pFat","391",0.894876716373837,TRUE,"Mfn2","Mfn2Mfn2"
"NC1","control","NC","14-Oral mucosa","391",0.894997523526498,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","11-mFat","385",0.895522388059702,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","14-Oral mucosa","8",0.895645351118086,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","14-Oral mucosa","8",0.895878429120466,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","06-Lung","8",0.896162425456366,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","33-CD8 na<U+00EF>ve","8",0.89788597053171,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","11-mFat","8",0.89788597053171,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","13-Dorsal skin dermis","8",0.898794009806953,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","20-Small intestine(basal layer)","385",0.899285250162443,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","03-Heart","264",0.899901136925358,TRUE,"Mfn2","Mfn2Mfn2"
"NC1","control","NC","02-Cerebrum","391",0.900445765230312,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","05-Kidney","264",0.901084407971864,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","10-Liver","385",0.903041825095057,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","04-Eyeball","8",0.903756165423043,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","27-Spleen","8",0.904641957538683,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","07-pFat","391",0.905125497522541,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","15-Epididymis","264",0.905256327060351,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","01-Cerebellum","264",0.905879506411807,TRUE,"Mfn2","Mfn2Mfn2"
"Mfn2","unknown","Mfn2","03-Heart","391",0.906574394463668,TRUE,"Mfn2","Mfn2Mfn2"
"NC8","control","NC","03-Heart","391",0.907482598607889,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","32-CD4 na<U+00EF>ve","385",0.908131446390022,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","07-pFat","385",0.9082823790995,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","20-Small intestine(basal layer)","264",0.90851187029531,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","18-Tail epidermis","385",0.909642207398423,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","07-pFat","385",0.910216718266254,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","24-CD8 effector/memory","385",0.91110403058786,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","26-LN","264",0.911668484187568,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","26-LN","8",0.912151898734177,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","12-Ear lobe","385",0.913723219455704,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","07-pFat","391",0.913943756640142,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","02-Cerebrum","391",0.917725752508361,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","19-Large intestine(basal layer)","391",0.918147684605757,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","24-CD8 effector/memory","385",0.918520942408377,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","06-Lung","385",0.919213154140701,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","13-Dorsal skin dermis","8",0.920360925853276,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","32-CD4 na<U+00EF>ve","391",0.920716112531969,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","02-Cerebrum","391",0.920887400586019,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","19-Large intestine(basal layer)","391",0.923628845919981,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","20-Small intestine(basal layer)","385",0.924145917776491,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","22-Small intestine(epithelium)","8",0.924219910846954,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","10-Liver","391",0.925008719916289,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","04-Eyeball","385",0.926015767131595,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","04-Eyeball","391",0.926577527562749,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","20-Small intestine(basal layer)","391",0.927468581687612,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","15-Epididymis","8",0.927547563200417,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","06-Lung","8",0.928094885100074,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","11-mFat","391",0.928484000699423,TRUE,"Mfn2","Mfn2Mfn2"
"NC4","control","NC","21-Large intestine(crude)","391",0.928585879020838,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","01-Cerebellum","8",0.929638554216867,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","08-Thyroid","8",0.929943405933802,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","09-Tongue","391",0.930143773860775,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","11-mFat","391",0.930715143200137,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","18-Tail epidermis","264",0.931473620375985,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","29-B cell","8",0.931873479318735,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","25-CD8 central memory","8",0.933316714445968,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","22-Small intestine(epithelium)","385",0.935022742040286,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","02-Cerebrum","385",0.935476133365315,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","18-Tail epidermis","385",0.935672514619883,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","05-Kidney","264",0.936130456939018,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","03-Heart","264",0.936320322521532,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","11-mFat","385",0.936915327416647,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","07-pFat","391",0.937984496124031,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","21-Large intestine(crude)","264",0.938042848870874,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","25-CD8 central memory","391",0.938708603991946,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","29-B cell","8",0.939299513897545,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","02-Cerebrum","391",0.939658179281479,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","03-Heart","264",0.939721956913934,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","18-Tail epidermis","264",0.939793715519309,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","12-Ear lobe","391",0.940468227424749,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","19-Large intestine(basal layer)","385",0.941845354126056,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","05-Kidney","385",0.941999177293295,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","33-CD8 na<U+00EF>ve","385",0.942172755867409,TRUE,"Mfn2","Mfn2Mfn2"
"NC2","control","NC","12-Ear lobe","391",0.94249649368864,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","05-Kidney","8",0.942920681986657,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","09-Tongue","385",0.946728430804864,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","09-Tongue","8",0.946965903400555,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","15-Epididymis","385",0.947821924365725,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","16-Dorsal epidermis","385",0.947847180109157,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","17-Crude tail","391",0.948613442020299,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","01-Cerebellum","8",0.950716564086437,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","02-Cerebrum","391",0.951676654341451,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","22-Small intestine(epithelium)","8",0.952070001305995,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","03-Heart","391",0.954128440366973,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","01-Cerebellum","391",0.954736707892388,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","18-Tail epidermis","385",0.955238325671425,TRUE,"Mfn2","Mfn2Mfn2"
"NC6","control","NC","04-Eyeball","385",0.955414012738854,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","19-Large intestine(basal layer)","385",0.955624850083953,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","30-Treg","8",0.956263899184581,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","32-CD4 na<U+00EF>ve","8",0.957559681697613,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","17-Crude tail","385",0.957764782326186,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","29-B cell","385",0.958453311394488,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","05-Kidney","385",0.958503238186615,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","18-Tail epidermis","264",0.959389213775179,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","18-Tail epidermis","264",0.960098724804607,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","12-Ear lobe","385",0.961988304093567,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","03-Heart","391",0.962001853568119,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","16-Dorsal epidermis","385",0.962362478286045,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","22-Small intestine(epithelium)","385",0.96426001439194,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","17-Crude tail","385",0.965606748864374,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","01-Cerebellum","385",0.965699208443272,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","17-Crude tail","391",0.966175195143105,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","28-Whole blood","391",0.966864318102546,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","26-LN","264",0.967187900538323,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","06-Lung","391",0.967224080267559,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","09-Tongue","8",0.967388972323536,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","13-Dorsal skin dermis","385",0.969148498560263,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","05-Kidney","264",0.969525811112571,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","17-Crude tail","391",0.971020761245675,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","13-Dorsal skin dermis","385",0.971497877501516,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","23-Large intestine(epithelium)","8",0.971786093731555,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","02-Cerebrum","385",0.972785176606833,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","27-Spleen","391",0.973997028231798,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","27-Spleen","8",0.977094972067039,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","24-CD8 effector/memory","391",0.979486337852817,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","23-Large intestine(epithelium)","385",0.981326116373478,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","19-Large intestine(basal layer)","8",0.981412639405205,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","06-Lung","264",0.981462049667716,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","12-Ear lobe","8",0.984304450655773,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","13-Dorsal skin dermis","385",0.984990619136961,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","16-Dorsal epidermis","385",0.985602632661456,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","03-Heart","264",0.986248624862486,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","18-Tail epidermis","264",0.986682107701216,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","26-LN","391",0.987369985141159,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","17-Crude tail","385",0.988070752776635,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","04-Eyeball","385",0.988628115170578,TRUE,"Mfn2","Mfn2Mfn2"
"NC3","control","NC","04-Eyeball","385",0.992870544090056,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","04-Eyeball","385",0.993006993006993,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","03-Heart","264",0.993467254613751,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","15-Epididymis","264",0.993630573248408,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","08-Thyroid","385",0.993769470404984,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","15-Epididymis","385",0.994483089469897,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","03-Heart","8",0.99449173760641,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","07-pFat","385",0.995176252319109,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","16-Dorsal epidermis","385",0.99545159194282,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","12-Ear lobe","385",0.996297819827232,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","10-Liver","391",0.996812444217774,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","25-CD8 central memory","385",0.998222538215428,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","05-Kidney","385",0.998787143723469,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","18-Tail epidermis","391",1.00035701535166,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","07-pFat","8",1.00039231071008,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","23-Large intestine(epithelium)","385",1.00081933633757,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","24-CD8 effector/memory","8",1.00131061598952,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","05-Kidney","264",1.00241080038573,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","05-Kidney","385",1.00382958353279,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","13-Dorsal skin dermis","385",1.00455744782922,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","01-Cerebellum","264",1.00526567735759,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","24-CD8 effector/memory","8",1.00611730838431,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","03-Heart","385",1.00617030028795,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","14-Oral mucosa","391",1.00869565217391,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","02-Cerebrum","385",1.00975609756098,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","28-Whole blood","391",1.00981767180926,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","19-Large intestine(basal layer)","391",1.01005972964477,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","17-Crude tail","264",1.01046831955923,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","29-B cell","385",1.01104613385315,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","21-Large intestine(crude)","264",1.01110654051831,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","17-Crude tail","391",1.01189506273423,TRUE,"Mfn2","Mfn2Mfn2"
"NC2","control","NC","03-Heart","391",1.01240907145914,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","05-Kidney","264",1.01247771836007,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","11-mFat","391",1.0125,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","24-CD8 effector/memory","391",1.01462102485555,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","07-pFat","385",1.01630520816843,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","19-Large intestine(basal layer)","385",1.01697998787144,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","24-CD8 effector/memory","8",1.01731843575419,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","27-Spleen","264",1.01763668430335,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","19-Large intestine(basal layer)","385",1.01817001946788,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","24-CD8 effector/memory","391",1.01869835980875,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","20-Small intestine(basal layer)","8",1.02080237741456,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","15-Epididymis","264",1.02101313320826,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","06-Lung","264",1.02223897474557,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","21-Large intestine(crude)","264",1.0227420402859,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","03-Heart","385",1.02326697049652,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","07-pFat","385",1.02465981341732,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","20-Small intestine(basal layer)","385",1.02509255450432,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","28-Whole blood","8",1.02533365300088,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","29-B cell","8",1.02569832402235,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","26-LN","391",1.02755493547262,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","04-Eyeball","391",1.02765077291531,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","03-Heart","385",1.02837290098437,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","31-CD4 effector/memory","385",1.02902374670185,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","03-Heart","264",1.0295145631068,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","09-Tongue","391",1.03235530546624,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","20-Small intestine(basal layer)","264",1.03248862897986,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","18-Tail epidermis","391",1.03277591973244,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","01-Cerebellum","391",1.03383327520056,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","05-Kidney","385",1.03606237816764,TRUE,"Mfn2","Mfn2NC"
"Mfn2","unknown","Mfn2","09-Tongue","391",1.03617304001181,TRUE,"Mfn2","Mfn2Mfn2"
"NC1","control","NC","09-Tongue","385",1.03638726445744,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","04-Eyeball","8",1.0366265060241,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","20-Small intestine(basal layer)","385",1.03909810506117,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","08-Thyroid","385",1.03951221081759,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","24-CD8 effector/memory","391",1.03960334757543,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","33-CD8 na<U+00EF>ve","391",1.04045956519586,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","20-Small intestine(basal layer)","391",1.04058518168948,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","21-Large intestine(crude)","391",1.04083185391834,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","15-Epididymis","385",1.04154668860551,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","24-CD8 effector/memory","8",1.04239891852034,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","06-Lung","385",1.04262086513995,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","10-Liver","385",1.04508467121179,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","08-Thyroid","391",1.04638995465644,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","06-Lung","385",1.04768260131036,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","18-Tail epidermis","385",1.04773326936915,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","16-Dorsal epidermis","8",1.04966641957005,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","08-Thyroid","385",1.05078841217455,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","17-Crude tail","264",1.05162364696087,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","17-Crude tail","385",1.05265677357587,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","03-Heart","385",1.05552896122547,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","25-CD8 central memory","391",1.05654149899265,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","23-Large intestine(epithelium)","8",1.05690376569038,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","15-Epididymis","264",1.05696505505026,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","15-Epididymis","264",1.0592468217798,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","28-Whole blood","391",1.05953177257525,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","11-mFat","385",1.06046894282188,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","29-B cell","391",1.06088563394879,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","03-Heart","391",1.06259314456036,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","17-Crude tail","264",1.0648009328669,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","20-Small intestine(basal layer)","8",1.0649079273867,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","12-Ear lobe","385",1.06604127579737,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","11-mFat","8",1.06679621083313,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","14-Oral mucosa","385",1.06692657569851,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","19-Large intestine(basal layer)","385",1.06705059646236,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","04-Eyeball","391",1.06844268102593,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","30-Treg","391",1.06940951052419,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","05-Kidney","385",1.06941838649156,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","20-Small intestine(basal layer)","264",1.07527766351296,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","06-Lung","385",1.07715970264035,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","28-Whole blood","8",1.07763130362,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","24-CD8 effector/memory","391",1.07807315533025,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","26-LN","264",1.078379034215,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","11-mFat","391",1.08285431119921,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","13-Dorsal skin dermis","8",1.08341511285574,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","07-pFat","8",1.08341511285574,TRUE,"Mfn2","Mfn2NC"
"NC6","control","NC","26-LN","264",1.08345209817894,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","19-Large intestine(basal layer)","385",1.08517823639775,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","11-mFat","385",1.08576998050682,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","29-B cell","385",1.08630393996248,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","16-Dorsal epidermis","385",1.0865915087551,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","01-Cerebellum","8",1.08663209814089,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","14-Oral mucosa","385",1.08712302537099,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","09-Tongue","391",1.09176841276093,TRUE,"Mfn2","Mfn2NC"
"NC4","control","NC","08-Thyroid","8",1.09367088607595,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","27-Spleen","385",1.09418386491557,TRUE,"Mfn2","Mfn2NC"
"NC8","control","NC","15-Epididymis","385",1.09604153147307,TRUE,"Mfn2","Mfn2NC"
"NC3","control","NC","03-Heart","385",1.09756097560976,TRUE,"Mfn2","Mfn2NC"
"NC1","control","NC","03-Heart","385",1.09779077322937,TRUE,"Mfn2","Mfn2NC"
"NC7","control","NC","06-Lung","385",1.09829280910502,TRUE,"Mfn2","Mfn2NC"
"NC2","control","NC","22-Small intestine(epithelium)","385",1.09831345125463,TRUE,"Mfn2","Mfn2NC"
"NC5","control","NC","11-mFat","385",1.10004786979416,TRUE,"Mfn2","Mfn2NC"
