Name,type,organ,mouse_index,median_FC
NC3,control,09-Optic nerve,J111,0.906595839
Nsun4,unknown,09-Optic nerve,J111,0.821339625
Dcps,unknown,09-Optic nerve,J111,0.644313861
Ctu1,unknown,09-Optic nerve,J111,0.696646213
Trmt10c,unknown,09-Optic nerve,J111,0.922830037
Mettl3-2,unknown,09-Optic nerve,J111,0.932008773
Adat1,unknown,09-Optic nerve,J111,0.909572176
Trp53rka,unknown,09-Optic nerve,J111,0.85433536
Thg1l,unknown,09-Optic nerve,J111,0.342691003
Cdkal1,unknown,09-Optic nerve,J111,1.023012729
NC4,control,09-Optic nerve,J111,1.069633023
Trmt10b,unknown,09-Optic nerve,J111,1.082624022
Rpusd4,unknown,09-Optic nerve,J111,1.064083262
Elp3,unknown,09-Optic nerve,J111,1.0989978
Tprkb,unknown,09-Optic nerve,J111,0.697492163
Trmt112,unknown,09-Optic nerve,J111,0.580695584
Ythdc1-1,unknown,09-Optic nerve,J111,0.527654995
Tgs1,unknown,09-Optic nerve,J111,0.254624958
Mettl3-1,unknown,09-Optic nerve,J111,0.878338279
Alkbh3-2,unknown,09-Optic nerve,J111,0.823491553
NC5,control,09-Optic nerve,J111,1.08223182
Ythdf1-2,unknown,09-Optic nerve,J111,0.996786862
Mettl1,unknown,09-Optic nerve,J111,0.605023088
Fto-1,unknown,09-Optic nerve,J111,0.416306994
Nfs1,unknown,09-Optic nerve,J111,0.356970776
Gon7-1,unknown,09-Optic nerve,J111,0.412100667
Cmtr1,unknown,09-Optic nerve,J111,0.473945409
Bcdin3d,unknown,09-Optic nerve,J111,0.77843198
Txn1,unknown,09-Optic nerve,J111,0.747663551
NC6,control,09-Optic nerve,J111,0.850332041
Mepce,unknown,09-Optic nerve,J111,0.146145303
Mettl2,unknown,09-Optic nerve,J111,0.968738622
Iscu,unknown,09-Optic nerve,J111,0.351283771
Trmt61b,unknown,09-Optic nerve,J111,0.810106515
Alkbh8,unknown,09-Optic nerve,J111,0.67540086
Mrm3,unknown,09-Optic nerve,J111,0.669941263
Elp1,unknown,09-Optic nerve,J111,0.674230809
Bud23,unknown,09-Optic nerve,J111,0.386856211
Hsd17b10,unknown,09-Optic nerve,J111,0.660059835
NC7,control,09-Optic nerve,J111,1.022835634
Adat3,unknown,09-Optic nerve,J111,0.523326743
Trdmt1,unknown,09-Optic nerve,J111,0.958064297
Gon7-2,unknown,09-Optic nerve,J111,0.943085865
Mettl6,unknown,09-Optic nerve,J111,0.698012293
Thumpd1,unknown,09-Optic nerve,J111,0.920201528
Wdr4,unknown,09-Optic nerve,J111,0.549539651
Alkbh5,unknown,09-Optic nerve,J111,0.611801242
Trmt61a,unknown,09-Optic nerve,J111,0.572590628
Trit1,unknown,09-Optic nerve,J111,0.776834748
NC8,control,09-Optic nerve,J111,1.072802198
Ythdc1-2,unknown,09-Optic nerve,J111,0.631369549
Tfb1m,unknown,09-Optic nerve,J111,0.791610888
Trmt6,unknown,09-Optic nerve,J111,0.345168715
Trmt10a,unknown,09-Optic nerve,J111,0.9257486
Pus3,unknown,09-Optic nerve,J111,1.090179514
Urm1,unknown,09-Optic nerve,J111,0.760214334
Alkbh3-1,unknown,09-Optic nerve,J111,1.004137931
Qtrt2,unknown,09-Optic nerve,J111,0.844719156
Mettl16,unknown,09-Optic nerve,J111,0.373186638
Snu13,unknown,05-Cerebral cortex,H339,1.078081168
Polr2a,positive control,05-Cerebral cortex,H339,0.506259039
Trp53rkb,unknown,05-Cerebral cortex,H339,0.818784155
Fbl,unknown,05-Cerebral cortex,H339,0.875292571
Tyw5,unknown,05-Cerebral cortex,H339,0.949044005
Trmu,unknown,05-Cerebral cortex,H339,1.15764993
Ftsj1,unknown,05-Cerebral cortex,H339,1.279350745
Mrm1,unknown,05-Cerebral cortex,H339,1.105585939
NC1,control,05-Cerebral cortex,H339,0.984145805
Cmtr2,unknown,05-Cerebral cortex,H339,1.232802358
Ythdf1-1,unknown,05-Cerebral cortex,H339,1.273587964
Fto-2,unknown,05-Cerebral cortex,H339,1.232622169
Lage3,unknown,05-Cerebral cortex,H339,0.854649682
Alkbh3-3,unknown,05-Cerebral cortex,H339,1.064269948
Adat2,unknown,05-Cerebral cortex,H339,0.970228783
Osgep,unknown,05-Cerebral cortex,H339,0.302103305
Pus10,unknown,05-Cerebral cortex,H339,1.297079537
Nsun2,unknown,05-Cerebral cortex,H339,1.142568799
NC2,control,05-Cerebral cortex,H339,1.113944004
Rnmt,unknown,05-Cerebral cortex,H339,1.029030743
Pus7,unknown,05-Cerebral cortex,H339,0.714077168
Mettl3-3,unknown,05-Cerebral cortex,H339,1.282618034
Trmt5,unknown,05-Cerebral cortex,H339,1.01394268
Mettl14,unknown,05-Cerebral cortex,H339,1.425822064
Qtrt1,unknown,05-Cerebral cortex,H339,0.967736012
Trmo,unknown,05-Cerebral cortex,H339,1.067033809
Mrm2,unknown,05-Cerebral cortex,H339,0.948202249
Dimt1,unknown,05-Cerebral cortex,H339,0.99558614
NC3,control,05-Cerebral cortex,H339,0.833517382
Nsun4,unknown,05-Cerebral cortex,H339,0.880234899
Dcps,unknown,05-Cerebral cortex,H339,1.129295893
Ctu1,unknown,05-Cerebral cortex,H339,0.910696236
Trmt10c,unknown,05-Cerebral cortex,H339,0.964335649
Mettl3-2,unknown,05-Cerebral cortex,H339,1.136765642
Adat1,unknown,05-Cerebral cortex,H339,0.747961592
Trp53rka,unknown,05-Cerebral cortex,H339,0.669142142
Thg1l,unknown,05-Cerebral cortex,H339,0.265972948
Cdkal1,unknown,05-Cerebral cortex,H339,0.816511332
NC4,control,05-Cerebral cortex,H339,0.92599625
Trmt10b,unknown,05-Cerebral cortex,H339,1.022608413
Rpusd4,unknown,05-Cerebral cortex,H339,1.180891418
Elp3,unknown,05-Cerebral cortex,H339,0.861022444
Tprkb,unknown,05-Cerebral cortex,H339,0.594460127
Trmt112,unknown,05-Cerebral cortex,H339,0.845932589
Ythdc1-1,unknown,05-Cerebral cortex,H339,0.697245054
Tgs1,unknown,05-Cerebral cortex,H339,0.490843961
Mettl3-1,unknown,05-Cerebral cortex,H339,0.96237604
Alkbh3-2,unknown,05-Cerebral cortex,H339,0.983775671
NC5,control,05-Cerebral cortex,H339,0.948464845
Ythdf1-2,unknown,05-Cerebral cortex,H339,1.155888968
Mettl1,unknown,05-Cerebral cortex,H339,1.0491667
Fto-1,unknown,05-Cerebral cortex,H339,0.576207466
Nfs1,unknown,05-Cerebral cortex,H339,0.469275766
Gon7-1,unknown,05-Cerebral cortex,H339,0.353179418
Cmtr1,unknown,05-Cerebral cortex,H339,0.929593736
Bcdin3d,unknown,05-Cerebral cortex,H339,0.756282798
Txn1,unknown,05-Cerebral cortex,H339,0.898762227
NC6,control,05-Cerebral cortex,H339,1.002533328
Mepce,unknown,05-Cerebral cortex,H339,0.571369938
Mettl2,unknown,05-Cerebral cortex,H339,0.963734223
Iscu,unknown,05-Cerebral cortex,H339,0.507168214
Trmt61b,unknown,05-Cerebral cortex,H339,1.12783564
Alkbh8,unknown,05-Cerebral cortex,H339,1.236983036
Mrm3,unknown,05-Cerebral cortex,H339,0.936787985
Elp1,unknown,05-Cerebral cortex,H339,0.751129101
Bud23,unknown,05-Cerebral cortex,H339,0.667426545
Hsd17b10,unknown,05-Cerebral cortex,H339,0.733121479
NC7,control,05-Cerebral cortex,H339,1.080216934
Adat3,unknown,05-Cerebral cortex,H339,0.775165563
Trdmt1,unknown,05-Cerebral cortex,H339,1.304068285
Gon7-2,unknown,05-Cerebral cortex,H339,1.116019466
Mettl6,unknown,05-Cerebral cortex,H339,0.839473114
Thumpd1,unknown,05-Cerebral cortex,H339,1.086996212
Wdr4,unknown,05-Cerebral cortex,H339,0.370421882
Alkbh5,unknown,05-Cerebral cortex,H339,0.898474392
Trmt61a,unknown,05-Cerebral cortex,H339,0.796243393
Trit1,unknown,05-Cerebral cortex,H339,0.944188567
NC8,control,05-Cerebral cortex,H339,1.029061793
Ythdc1-2,unknown,05-Cerebral cortex,H339,0.828731665
Tfb1m,unknown,05-Cerebral cortex,H339,0.957868755
Trmt6,unknown,05-Cerebral cortex,H339,0.409629896
Trmt10a,unknown,05-Cerebral cortex,H339,1.009981109
Pus3,unknown,05-Cerebral cortex,H339,1.15954291
Urm1,unknown,05-Cerebral cortex,H339,1.115768394
Alkbh3-1,unknown,05-Cerebral cortex,H339,0.895367899
Qtrt2,unknown,05-Cerebral cortex,H339,0.97242739
Mettl16,unknown,05-Cerebral cortex,H339,0.337334003
Snu13,unknown,02-Cerebellum central part,H339,2.356829939
Polr2a,positive control,02-Cerebellum central part,H339,0.942562012
Trp53rkb,unknown,02-Cerebellum central part,H339,0.888337303
Fbl,unknown,02-Cerebellum central part,H339,1.231467566
Tyw5,unknown,02-Cerebellum central part,H339,0.948102745
Trmu,unknown,02-Cerebellum central part,H339,2.04298717
Ftsj1,unknown,02-Cerebellum central part,H339,1.433825874
Mrm1,unknown,02-Cerebellum central part,H339,1.097926694
NC1,control,02-Cerebellum central part,H339,1.00266472
Cmtr2,unknown,02-Cerebellum central part,H339,1.319372909
Ythdf1-1,unknown,02-Cerebellum central part,H339,1.73374526
Fto-2,unknown,02-Cerebellum central part,H339,1.735532952
Lage3,unknown,02-Cerebellum central part,H339,0.765073431
Alkbh3-3,unknown,02-Cerebellum central part,H339,1.001610922
Adat2,unknown,02-Cerebellum central part,H339,1.325440171
Osgep,unknown,02-Cerebellum central part,H339,0.349074612
Pus10,unknown,02-Cerebellum central part,H339,1.4158861
Nsun2,unknown,02-Cerebellum central part,H339,1.140259393
NC2,control,02-Cerebellum central part,H339,1.47934772
Rnmt,unknown,02-Cerebellum central part,H339,1.52681193
Pus7,unknown,02-Cerebellum central part,H339,0.919199462
Mettl3-3,unknown,02-Cerebellum central part,H339,1.568494516
Trmt5,unknown,02-Cerebellum central part,H339,1.016467157
Mettl14,unknown,02-Cerebellum central part,H339,1.732803924
Qtrt1,unknown,02-Cerebellum central part,H339,1.019530117
Trmo,unknown,02-Cerebellum central part,H339,1.516409062
Mrm2,unknown,02-Cerebellum central part,H339,1.026785714
Dimt1,unknown,02-Cerebellum central part,H339,1.250113129
NC3,control,02-Cerebellum central part,H339,0.900981997
Nsun4,unknown,02-Cerebellum central part,H339,1.127062426
Dcps,unknown,02-Cerebellum central part,H339,1.212336892
Ctu1,unknown,02-Cerebellum central part,H339,0.994213772
Trmt10c,unknown,02-Cerebellum central part,H339,0.707763215
Mettl3-2,unknown,02-Cerebellum central part,H339,1.141261634
Adat1,unknown,02-Cerebellum central part,H339,0.729952354
Trp53rka,unknown,02-Cerebellum central part,H339,0.518162216
Thg1l,unknown,02-Cerebellum central part,H339,0.124910266
Cdkal1,unknown,02-Cerebellum central part,H339,0.89494422
NC4,control,02-Cerebellum central part,H339,0.885578316
Trmt10b,unknown,02-Cerebellum central part,H339,0.985074627
Rpusd4,unknown,02-Cerebellum central part,H339,1.157708532
Elp3,unknown,02-Cerebellum central part,H339,0.854780497
Tprkb,unknown,02-Cerebellum central part,H339,1.166630458
Trmt112,unknown,02-Cerebellum central part,H339,0.927792288
Ythdc1-1,unknown,02-Cerebellum central part,H339,0.715185146
Tgs1,unknown,02-Cerebellum central part,H339,0.565797101
Mettl3-1,unknown,02-Cerebellum central part,H339,1.172705046
Alkbh3-2,unknown,02-Cerebellum central part,H339,0.74007164
NC5,control,02-Cerebellum central part,H339,0.94867844
Ythdf1-2,unknown,02-Cerebellum central part,H339,1.393912853
Mettl1,unknown,02-Cerebellum central part,H339,1.322759022
Fto-1,unknown,02-Cerebellum central part,H339,0.449758287
Nfs1,unknown,02-Cerebellum central part,H339,0.264211886
Gon7-1,unknown,02-Cerebellum central part,H339,0.108479037
Cmtr1,unknown,02-Cerebellum central part,H339,0.920269604
Bcdin3d,unknown,02-Cerebellum central part,H339,0.571087216
Txn1,unknown,02-Cerebellum central part,H339,1.114240767
NC6,control,02-Cerebellum central part,H339,0.947174447
Mepce,unknown,02-Cerebellum central part,H339,0.226442778
Mettl2,unknown,02-Cerebellum central part,H339,0.927018957
Iscu,unknown,02-Cerebellum central part,H339,0.274157303
Trmt61b,unknown,02-Cerebellum central part,H339,1.289196509
Alkbh8,unknown,02-Cerebellum central part,H339,0.800705467
Mrm3,unknown,02-Cerebellum central part,H339,1.092827004
Elp1,unknown,02-Cerebellum central part,H339,0.775900073
Bud23,unknown,02-Cerebellum central part,H339,0.247607437
Hsd17b10,unknown,02-Cerebellum central part,H339,0.659455789
NC7,control,02-Cerebellum central part,H339,1.16364568
Adat3,unknown,02-Cerebellum central part,H339,1.112101911
Trdmt1,unknown,02-Cerebellum central part,H339,2.224400871
Gon7-2,unknown,02-Cerebellum central part,H339,1.55033557
Mettl6,unknown,02-Cerebellum central part,H339,0.772506762
Thumpd1,unknown,02-Cerebellum central part,H339,1.25121773
Wdr4,unknown,02-Cerebellum central part,H339,0.489258951
Alkbh5,unknown,02-Cerebellum central part,H339,0.893480408
Trmt61a,unknown,02-Cerebellum central part,H339,0.963447676
Trit1,unknown,02-Cerebellum central part,H339,0.999523431
NC8,control,02-Cerebellum central part,H339,0.988977956
Ythdc1-2,unknown,02-Cerebellum central part,H339,0.838986164
Tfb1m,unknown,02-Cerebellum central part,H339,1.113312303
Trmt6,unknown,02-Cerebellum central part,H339,0.397951344
Trmt10a,unknown,02-Cerebellum central part,H339,0.983283904
Pus3,unknown,02-Cerebellum central part,H339,1.045358519
Urm1,unknown,02-Cerebellum central part,H339,1.070615034
Alkbh3-1,unknown,02-Cerebellum central part,H339,0.694598842
Qtrt2,unknown,02-Cerebellum central part,H339,0.88144522
Mettl16,unknown,02-Cerebellum central part,H339,0.163223028
Snu13,unknown,03-Cerebellum flocculus,H339,2.247477174
Polr2a,positive control,03-Cerebellum flocculus,H339,0.824188824
Trp53rkb,unknown,03-Cerebellum flocculus,H339,0.774377448
Fbl,unknown,03-Cerebellum flocculus,H339,1.229829604
Tyw5,unknown,03-Cerebellum flocculus,H339,0.886975398
Trmu,unknown,03-Cerebellum flocculus,H339,1.998396215
Ftsj1,unknown,03-Cerebellum flocculus,H339,1.483552186
Mrm1,unknown,03-Cerebellum flocculus,H339,1.066413662
NC1,control,03-Cerebellum flocculus,H339,1.044747082
Cmtr2,unknown,03-Cerebellum flocculus,H339,1.322663664
Ythdf1-1,unknown,03-Cerebellum flocculus,H339,1.909118146
Fto-2,unknown,03-Cerebellum flocculus,H339,1.850650259
Lage3,unknown,03-Cerebellum flocculus,H339,0.696894751
Alkbh3-3,unknown,03-Cerebellum flocculus,H339,1.086583532
Adat2,unknown,03-Cerebellum flocculus,H339,1.243950906
Osgep,unknown,03-Cerebellum flocculus,H339,0.290933512
Pus10,unknown,03-Cerebellum flocculus,H339,1.769022963
Nsun2,unknown,03-Cerebellum flocculus,H339,1.201214224
NC2,control,03-Cerebellum flocculus,H339,1.384938704
Rnmt,unknown,03-Cerebellum flocculus,H339,1.463414634
Pus7,unknown,03-Cerebellum flocculus,H339,0.89461605
Mettl3-3,unknown,03-Cerebellum flocculus,H339,1.550896083
Trmt5,unknown,03-Cerebellum flocculus,H339,1.276802218
Mettl14,unknown,03-Cerebellum flocculus,H339,2.101496259
Qtrt1,unknown,03-Cerebellum flocculus,H339,1.025648949
Trmo,unknown,03-Cerebellum flocculus,H339,1.612459918
Mrm2,unknown,03-Cerebellum flocculus,H339,1.083573487
Dimt1,unknown,03-Cerebellum flocculus,H339,1.310909875
NC3,control,03-Cerebellum flocculus,H339,0.815598203
Nsun4,unknown,03-Cerebellum flocculus,H339,1.320022117
Dcps,unknown,03-Cerebellum flocculus,H339,1.147206504
Ctu1,unknown,03-Cerebellum flocculus,H339,0.950650344
Trmt10c,unknown,03-Cerebellum flocculus,H339,0.733838609
Mettl3-2,unknown,03-Cerebellum flocculus,H339,1.1286218
Adat1,unknown,03-Cerebellum flocculus,H339,0.758905392
Trp53rka,unknown,03-Cerebellum flocculus,H339,0.519754022
Thg1l,unknown,03-Cerebellum flocculus,H339,0.124245473
Cdkal1,unknown,03-Cerebellum flocculus,H339,0.814645309
NC4,control,03-Cerebellum flocculus,H339,1.049875875
Trmt10b,unknown,03-Cerebellum flocculus,H339,0.936186267
Rpusd4,unknown,03-Cerebellum flocculus,H339,1.236892915
Elp3,unknown,03-Cerebellum flocculus,H339,0.831189829
Tprkb,unknown,03-Cerebellum flocculus,H339,1.373023256
Trmt112,unknown,03-Cerebellum flocculus,H339,0.954915561
Ythdc1-1,unknown,03-Cerebellum flocculus,H339,0.774172149
Tgs1,unknown,03-Cerebellum flocculus,H339,0.637715014
Mettl3-1,unknown,03-Cerebellum flocculus,H339,1.108347355
Alkbh3-2,unknown,03-Cerebellum flocculus,H339,0.794183684
NC5,control,03-Cerebellum flocculus,H339,0.921541842
Ythdf1-2,unknown,03-Cerebellum flocculus,H339,1.594971745
Mettl1,unknown,03-Cerebellum flocculus,H339,1.4941898
Fto-1,unknown,03-Cerebellum flocculus,H339,0.491068913
Nfs1,unknown,03-Cerebellum flocculus,H339,0.262789318
Gon7-1,unknown,03-Cerebellum flocculus,H339,0.090119469
Cmtr1,unknown,03-Cerebellum flocculus,H339,0.953461975
Bcdin3d,unknown,03-Cerebellum flocculus,H339,0.628103044
Txn1,unknown,03-Cerebellum flocculus,H339,1.151955046
NC6,control,03-Cerebellum flocculus,H339,0.917874396
Mepce,unknown,03-Cerebellum flocculus,H339,0.263742026
Mettl2,unknown,03-Cerebellum flocculus,H339,0.907002109
Iscu,unknown,03-Cerebellum flocculus,H339,0.263111503
Trmt61b,unknown,03-Cerebellum flocculus,H339,1.465812415
Alkbh8,unknown,03-Cerebellum flocculus,H339,1.019228911
Mrm3,unknown,03-Cerebellum flocculus,H339,1.099731517
Elp1,unknown,03-Cerebellum flocculus,H339,0.877219339
Bud23,unknown,03-Cerebellum flocculus,H339,0.232510551
Hsd17b10,unknown,03-Cerebellum flocculus,H339,0.753427035
NC7,control,03-Cerebellum flocculus,H339,1.188852076
Adat3,unknown,03-Cerebellum flocculus,H339,1.176123499
Trdmt1,unknown,03-Cerebellum flocculus,H339,2.459464817
Gon7-2,unknown,03-Cerebellum flocculus,H339,1.747970953
Mettl6,unknown,03-Cerebellum flocculus,H339,0.838150002
Thumpd1,unknown,03-Cerebellum flocculus,H339,1.407149428
Wdr4,unknown,03-Cerebellum flocculus,H339,0.49122807
Alkbh5,unknown,03-Cerebellum flocculus,H339,0.880343291
Trmt61a,unknown,03-Cerebellum flocculus,H339,1.183431953
Trit1,unknown,03-Cerebellum flocculus,H339,1.12786483
NC8,control,03-Cerebellum flocculus,H339,1.001055966
Ythdc1-2,unknown,03-Cerebellum flocculus,H339,1.04616011
Tfb1m,unknown,03-Cerebellum flocculus,H339,1.050604027
Trmt6,unknown,03-Cerebellum flocculus,H339,0.356648936
Trmt10a,unknown,03-Cerebellum flocculus,H339,0.970733825
Pus3,unknown,03-Cerebellum flocculus,H339,1.471002621
Urm1,unknown,03-Cerebellum flocculus,H339,1.362511542
Alkbh3-1,unknown,03-Cerebellum flocculus,H339,0.759420173
Qtrt2,unknown,03-Cerebellum flocculus,H339,0.840141715
Mettl16,unknown,03-Cerebellum flocculus,H339,0.176226539
Snu13,unknown,09-Optic nerve,H339,0.524021596
Polr2a,positive control,09-Optic nerve,H339,0.180590295
Trp53rkb,unknown,09-Optic nerve,H339,0.514202968
Fbl,unknown,09-Optic nerve,H339,0.424068867
Tyw5,unknown,09-Optic nerve,H339,0.820403391
Trmu,unknown,09-Optic nerve,H339,0.967143923
Ftsj1,unknown,09-Optic nerve,H339,1.209362111
Mrm1,unknown,09-Optic nerve,H339,0.9242847
NC1,control,09-Optic nerve,H339,0.867139222
Cmtr2,unknown,09-Optic nerve,H339,0.872893728
Ythdf1-1,unknown,09-Optic nerve,H339,1.201883389
Fto-2,unknown,09-Optic nerve,H339,1.099248344
Lage3,unknown,09-Optic nerve,H339,0.751035323
Alkbh3-3,unknown,09-Optic nerve,H339,1.030678902
Adat2,unknown,09-Optic nerve,H339,0.800997866
Osgep,unknown,09-Optic nerve,H339,0.123048017
Pus10,unknown,09-Optic nerve,H339,0.995108683
Nsun2,unknown,09-Optic nerve,H339,1.068991283
NC2,control,09-Optic nerve,H339,1.253761457
Rnmt,unknown,09-Optic nerve,H339,0.8110162
Pus7,unknown,09-Optic nerve,H339,0.912173352
Mettl3-3,unknown,09-Optic nerve,H339,1.001213442
Trmt5,unknown,09-Optic nerve,H339,0.89108346
Mettl14,unknown,09-Optic nerve,H339,0.927977544
Qtrt1,unknown,09-Optic nerve,H339,0.957645386
Trmo,unknown,09-Optic nerve,H339,1.112831145
Mrm2,unknown,09-Optic nerve,H339,0.694948941
Dimt1,unknown,09-Optic nerve,H339,0.7592127
NC3,control,09-Optic nerve,H339,1.065970346
Nsun4,unknown,09-Optic nerve,H339,0.911582767
Dcps,unknown,09-Optic nerve,H339,0.922590423
Ctu1,unknown,09-Optic nerve,H339,0.840994446
Trmt10c,unknown,09-Optic nerve,H339,0.885419318
Mettl3-2,unknown,09-Optic nerve,H339,0.911736289
Adat1,unknown,09-Optic nerve,H339,0.836566715
Trp53rka,unknown,09-Optic nerve,H339,0.606931992
Thg1l,unknown,09-Optic nerve,H339,0.208807675
Cdkal1,unknown,09-Optic nerve,H339,0.880191513
NC4,control,09-Optic nerve,H339,0.905975577
Trmt10b,unknown,09-Optic nerve,H339,1.027654667
Rpusd4,unknown,09-Optic nerve,H339,1.09705365
Elp3,unknown,09-Optic nerve,H339,0.712108566
Tprkb,unknown,09-Optic nerve,H339,0.604153325
Trmt112,unknown,09-Optic nerve,H339,0.646903363
Ythdc1-1,unknown,09-Optic nerve,H339,0.564872492
Tgs1,unknown,09-Optic nerve,H339,0.354285938
Mettl3-1,unknown,09-Optic nerve,H339,0.637450199
Alkbh3-2,unknown,09-Optic nerve,H339,0.880063757
NC5,control,09-Optic nerve,H339,0.996908486
Ythdf1-2,unknown,09-Optic nerve,H339,1.252252596
Mettl1,unknown,09-Optic nerve,H339,0.705144228
Fto-1,unknown,09-Optic nerve,H339,0.584088193
Nfs1,unknown,09-Optic nerve,H339,0.267886194
Gon7-1,unknown,09-Optic nerve,H339,0.347710589
Cmtr1,unknown,09-Optic nerve,H339,0.492576065
Bcdin3d,unknown,09-Optic nerve,H339,0.744066813
Txn1,unknown,09-Optic nerve,H339,0.645973947
NC6,control,09-Optic nerve,H339,0.951831114
Mepce,unknown,09-Optic nerve,H339,0.168083183
Mettl2,unknown,09-Optic nerve,H339,0.895381604
Iscu,unknown,09-Optic nerve,H339,0.292221891
Trmt61b,unknown,09-Optic nerve,H339,1.213034448
Alkbh8,unknown,09-Optic nerve,H339,0.928031247
Mrm3,unknown,09-Optic nerve,H339,0.867804374
Elp1,unknown,09-Optic nerve,H339,0.557002111
Bud23,unknown,09-Optic nerve,H339,0.326900191
Hsd17b10,unknown,09-Optic nerve,H339,0.458554852
NC7,control,09-Optic nerve,H339,1.148502301
Adat3,unknown,09-Optic nerve,H339,0.47335952
Trdmt1,unknown,09-Optic nerve,H339,1.034303486
Gon7-2,unknown,09-Optic nerve,H339,0.951591912
Mettl6,unknown,09-Optic nerve,H339,0.66893175
Thumpd1,unknown,09-Optic nerve,H339,0.678407503
Wdr4,unknown,09-Optic nerve,H339,0.389609169
Alkbh5,unknown,09-Optic nerve,H339,0.661684335
Trmt61a,unknown,09-Optic nerve,H339,0.392155163
Trit1,unknown,09-Optic nerve,H339,0.688102386
NC8,control,09-Optic nerve,H339,0.964371936
Ythdc1-2,unknown,09-Optic nerve,H339,0.450466566
Tfb1m,unknown,09-Optic nerve,H339,0.752213197
Trmt6,unknown,09-Optic nerve,H339,0.299324991
Trmt10a,unknown,09-Optic nerve,H339,0.874048332
Pus3,unknown,09-Optic nerve,H339,0.888552408
Urm1,unknown,09-Optic nerve,H339,0.634603116
Alkbh3-1,unknown,09-Optic nerve,H339,0.657875873
Qtrt2,unknown,09-Optic nerve,H339,0.670636749
Mettl16,unknown,09-Optic nerve,H339,0.314692784
Snu13,unknown,41-Spleen CD4 naive,I53,0.094072862
Polr2a,positive control,41-Spleen CD4 naive,I53,0.015009284
Trp53rkb,unknown,41-Spleen CD4 naive,I53,0.248989871
Fbl,unknown,41-Spleen CD4 naive,I53,0.040743735
Tyw5,unknown,41-Spleen CD4 naive,I53,0.276186396
Trmu,unknown,41-Spleen CD4 naive,I53,0.005601912
Ftsj1,unknown,41-Spleen CD4 naive,I53,0.801607019
Mrm1,unknown,41-Spleen CD4 naive,I53,0.431962727
NC1,control,41-Spleen CD4 naive,I53,1.441902163
Cmtr2,unknown,41-Spleen CD4 naive,I53,0.263896034
Ythdf1-1,unknown,41-Spleen CD4 naive,I53,0.375462217
Fto-2,unknown,41-Spleen CD4 naive,I53,0.538760903
Lage3,unknown,41-Spleen CD4 naive,I53,0.507678948
Alkbh3-3,unknown,41-Spleen CD4 naive,I53,0.468456628
Adat2,unknown,41-Spleen CD4 naive,I53,0.044144697
Osgep,unknown,41-Spleen CD4 naive,I53,0.005592734
Pus10,unknown,41-Spleen CD4 naive,I53,0.496992227
Nsun2,unknown,41-Spleen CD4 naive,I53,0.339517781
NC2,control,41-Spleen CD4 naive,I53,1.000871926
Rnmt,unknown,41-Spleen CD4 naive,I53,0.153122259
Pus7,unknown,41-Spleen CD4 naive,I53,0.266416562
Mettl3-3,unknown,41-Spleen CD4 naive,I53,0.318144782
Trmt5,unknown,41-Spleen CD4 naive,I53,0.248631543
Mettl14,unknown,41-Spleen CD4 naive,I53,0.03775292
Qtrt1,unknown,41-Spleen CD4 naive,I53,0.522937599
Trmo,unknown,41-Spleen CD4 naive,I53,1.422717975
Mrm2,unknown,41-Spleen CD4 naive,I53,0.007392329
Dimt1,unknown,41-Spleen CD4 naive,I53,0.057432682
NC3,control,41-Spleen CD4 naive,I53,1.089631539
Nsun4,unknown,41-Spleen CD4 naive,I53,0.036270227
Dcps,unknown,41-Spleen CD4 naive,I53,0.047037716
Ctu1,unknown,41-Spleen CD4 naive,I53,0.02612128
Trmt10c,unknown,41-Spleen CD4 naive,I53,0.092464461
Mettl3-2,unknown,41-Spleen CD4 naive,I53,0.012452439
Adat1,unknown,41-Spleen CD4 naive,I53,0.538187327
Trp53rka,unknown,41-Spleen CD4 naive,I53,0.568900838
Thg1l,unknown,41-Spleen CD4 naive,I53,0.008982932
Cdkal1,unknown,41-Spleen CD4 naive,I53,0.256482745
Trmt10b,unknown,41-Spleen CD4 naive,I53,0.758154897
Rpusd4,unknown,41-Spleen CD4 naive,I53,0.120793534
Elp3,unknown,41-Spleen CD4 naive,I53,0.036402795
Tprkb,unknown,41-Spleen CD4 naive,I53,0.005915215
Trmt112,unknown,41-Spleen CD4 naive,I53,0.010817808
Ythdc1-1,unknown,41-Spleen CD4 naive,I53,0.022168413
Tgs1,unknown,41-Spleen CD4 naive,I53,0.083414634
Mettl3-1,unknown,41-Spleen CD4 naive,I53,0.05603272
Alkbh3-2,unknown,41-Spleen CD4 naive,I53,0.40889261
NC5,control,41-Spleen CD4 naive,I53,0.545702282
Ythdf1-2,unknown,41-Spleen CD4 naive,I53,0.233082707
Mettl1,unknown,41-Spleen CD4 naive,I53,0.081475181
Fto-1,unknown,41-Spleen CD4 naive,I53,0.250629381
Nfs1,unknown,41-Spleen CD4 naive,I53,0.010784901
Gon7-1,unknown,41-Spleen CD4 naive,I53,0.021755498
Cmtr1,unknown,41-Spleen CD4 naive,I53,0.024164678
Bcdin3d,unknown,41-Spleen CD4 naive,I53,0.628963734
Txn1,unknown,41-Spleen CD4 naive,I53,0.044873259
NC6,control,41-Spleen CD4 naive,I53,1.631926343
Mepce,unknown,41-Spleen CD4 naive,I53,0.234099804
